"Year","Player","Pos","Age","Tm","G","MP","PTS","AST","TRB","STL","BLK","FG.","X3P","X3PA","X3P.","FT.","PER","WS","BPM","VORP","TS."
1990,"Byron Irvin","SG",23,"POR",50,488,258,47,74,28,1,0.473,5,14,0.357,0.67,15.6,1.2,-0.2,0.2,0.531
1990,"Jaren Jackson","SG",22,"NJN",28,160,67,13,24,13,1,0.362,0,3,0,0.81,10.8,-0.1,-3.8,-0.1,0.428
1990,"Mark Jackson","PG",24,"NYK",82,2428,809,604,318,109,4,0.437,35,131,0.267,0.727,14.3,3.7,-0.3,1,0.492
1990,"Michael Jackson","PG",25,"SAC",17,58,10,8,7,5,0,0.273,1,2,0.5,0.5,8.1,0,-4.1,0,0.367
1990,"Avery Johnson","PG",24,"SEA",53,575,140,162,43,26,1,0.387,1,4,0.25,0.725,11.6,0.5,-4.7,-0.4,0.439
1990,"Buck Johnson","SF",26,"HOU",82,2832,1215,252,381,104,62,0.495,2,17,0.118,0.759,12.9,6.2,0.5,1.8,0.534
1990,"Dennis Johnson*","PG",35,"BOS",75,2036,531,485,201,81,14,0.434,1,24,0.042,0.843,12.4,3.8,-1.1,0.5,0.495
1990,"Eddie Johnson","SF",30,"PHO",64,1811,1080,107,246,32,10,0.453,70,184,0.38,0.917,14.9,3.9,-1.4,0.3,0.542
1990,"Eric Johnson","PG",23,"UTA",48,272,54,64,28,17,2,0.238,1,6,0.167,0.765,4.6,-0.4,-6.2,-0.3,0.295
1990,"Kevin Johnson","PG",23,"PHO",74,2782,1665,846,270,95,14,0.499,8,41,0.195,0.838,22.8,11.6,3.7,4,0.585
1990,"Magic Johnson*","PG",30,"LAL",79,2937,1765,907,522,132,34,0.48,106,276,0.384,0.89,26.6,16.5,9.5,8.5,0.622
1990,"Marques Johnson","SF",33,"GSW",10,99,40,9,17,0,1,0.375,2,3,0.667,0.824,8.5,0,-6.7,-0.1,0.507
1990,"Steve Johnson","C",32,"TOT",25,259,117,17,53,3,5,0.522,0,0,NA,0.6,9.6,0,-4.7,-0.2,0.545
1990,"Steve Johnson","C",32,"MIN",4,17,0,1,3,0,0,0,0,0,NA,NA,-21.8,-0.2,-25.1,-0.1,0
1990,"Steve Johnson","C",32,"SEA",21,242,117,16,50,3,5,0.533,0,0,NA,0.6,11.8,0.2,-3.3,-0.1,0.555
1990,"Vinnie Johnson","SG",33,"DET",82,1972,804,255,256,71,13,0.431,5,34,0.147,0.668,12.9,3.2,-0.2,0.9,0.467
1990,"Nate Johnston","PF-SF",23,"TOT",21,87,46,1,23,3,8,0.375,1,4,0.25,0.692,14.1,0.1,-6.3,-0.1,0.428
1990,"Nate Johnston","SF",23,"UTA",6,13,11,0,2,0,1,0.364,1,1,1,1,19.2,0,-14.4,0,0.463
1990,"Nate Johnston","PF",23,"POR",15,74,35,1,21,3,7,0.378,0,3,0,0.636,13.2,0.1,-4.8,-0.1,0.418
1990,"Anthony Jones","SG",27,"DAL",66,650,195,29,82,32,16,0.371,4,13,0.308,0.681,7.6,0,-4.3,-0.4,0.435
1990,"Caldwell Jones","PF",39,"SAS",72,885,173,20,230,20,27,0.465,1,5,0.2,0.704,7.2,1.3,-3.4,-0.3,0.516
1990,"Charles Jones","C",32,"WSB",81,2240,256,139,504,50,197,0.508,0,0,NA,0.648,9.2,3.8,1.7,2.1,0.554
1990,"Michael Jordan*","SG",26,"CHI",82,3197,2753,519,565,227,54,0.526,92,245,0.376,0.848,31.2,19,10.6,10.1,0.606
1990,"Shawn Kemp","PF",20,"SEA",81,1120,525,26,346,47,70,0.479,2,12,0.167,0.736,15.9,2.1,-1.7,0.1,0.531
1990,"Tim Kempton","PF",26,"DEN",71,1061,383,118,218,30,9,0.49,0,1,0,0.675,10.7,1.3,-2.5,-0.1,0.529
1990,"Steve Kerr","PG",24,"CLE",78,1664,520,248,98,45,7,0.444,73,144,0.507,0.863,12,3.2,-2.9,-0.4,0.56
1990,"Jerome Kersey","SF",27,"POR",82,2843,1310,188,690,121,63,0.478,3,20,0.15,0.69,15.7,8.8,3.1,3.6,0.521
1990,"Randolph Keys","SF",23,"TOT",80,1615,701,88,253,68,8,0.432,14,43,0.326,0.721,10.9,1,-3.4,-0.6,0.474
1990,"Randolph Keys","SF",23,"CLE",48,892,365,39,137,38,2,0.421,2,10,0.2,0.744,9.8,0.6,-4.9,-0.6,0.462
1990,"Randolph Keys","SF",23,"CHH",32,723,336,49,116,30,6,0.445,12,33,0.364,0.69,12.3,0.5,-1.6,0.1,0.488
1990,"Stan Kimbrough","PG",23,"DET",10,50,16,5,7,4,0,0.438,0,0,NA,1,12.1,0.1,0.1,0,0.474
1990,"Bernard King*","SF",33,"WSB",82,2687,1837,376,404,51,7,0.487,3,23,0.13,0.803,18.8,5.5,0.2,1.5,0.545
1990,"Stacey King","PF",23,"CHI",82,1777,728,87,384,38,58,0.504,0,1,0,0.727,13.8,3.6,-2.1,-0.1,0.562
1990,"Greg Kite","C",28,"SAC",71,1515,230,76,377,31,51,0.432,1,1,1,0.5,7,0.8,-2.6,-0.2,0.446
1990,"Joe Kleine","C",28,"BOS",81,1365,435,46,355,15,27,0.48,0,4,0,0.83,10.5,2.3,-3,-0.3,0.529
1990,"Jon Koncak","C",26,"ATL",54,977,198,23,226,38,34,0.614,0,1,0,0.532,8.7,1.4,-0.6,0.3,0.612
1990,"Frank Kornet","PF",23,"MIL",57,438,113,21,71,14,3,0.368,5,20,0.25,0.615,6.1,0,-5.8,-0.4,0.431
1990,"Larry Krystkowiak","PF",25,"MIL",16,381,112,25,76,10,2,0.364,0,2,0,0.788,7.6,0.1,-5.5,-0.3,0.423
1990,"Bill Laimbeer","C",32,"DET",81,2675,981,171,780,57,84,0.484,57,158,0.361,0.854,15.8,10.1,3.8,3.9,0.564
1990,"Jerome Lane","PF",23,"DEN",67,956,334,105,361,53,17,0.469,0,5,0,0.367,12.8,1.2,0.4,0.6,0.462
1990,"Andrew Lang","C",23,"PHO",74,1011,258,21,271,22,133,0.557,0,0,NA,0.653,13.2,3,1.9,1,0.594
1990,"Jeff Lebo","SG",23,"SAS",4,32,6,3,4,2,0,0.286,0,0,NA,1,5.8,0,-2.7,0,0.381
1990,"Eric Leckner","C",23,"UTA",77,764,331,19,192,15,23,0.563,0,0,NA,0.743,12.1,1.7,-3.1,-0.2,0.613
1990,"Tim Legler","SG",23,"PHO",11,83,28,6,8,2,0,0.379,0,1,0,1,6.7,0,-5.5,-0.1,0.442
1990,"Gary Leonard","C",22,"MIN",22,127,32,1,27,3,9,0.419,0,1,0,0.429,6.2,0,-7.9,-0.2,0.431
1990,"Jim Les","PG",26,"TOT",7,92,23,21,7,3,0,0.357,0,1,0,0.765,9.3,0.1,-7.1,-0.1,0.535
1990,"Jim Les","PG",26,"UTA",1,6,2,1,0,0,0,NA,0,0,NA,0.5,-20.2,-0.1,-29.4,0,0.568
1990,"Jim Les","PG",26,"LAC",6,86,21,20,7,3,0,0.357,0,1,0,0.846,11.3,0.1,-5.5,-0.1,0.532
1990,"Clifford Lett","PG",24,"CHI",4,28,4,1,0,0,0,0.25,0,0,NA,NA,-9,-0.1,-17.6,-0.1,0.25
1990,"Fat Lever","SG",29,"DEN",79,2832,1443,517,734,168,13,0.443,36,87,0.414,0.804,19.9,8.8,5.6,5.4,0.504
1990,"Cliff Levingston","PF",29,"ATL",75,1706,516,80,319,55,41,0.509,1,5,0.2,0.68,12.1,3.4,0.5,1.1,0.54
1990,"Ralph Lewis","SG",26,"TOT",7,26,10,0,6,1,0,0.571,0,0,NA,1,13.2,0,-6.1,0,0.635
1990,"Ralph Lewis","SG",26,"DET",4,6,0,0,0,0,0,0,0,0,NA,NA,-17,0,-17.7,0,0
1990,"Ralph Lewis","SG",26,"CHH",3,20,10,0,6,1,0,0.667,0,0,NA,1,22.2,0.1,-2.6,0,0.727
1990,"Reggie Lewis","SG",24,"BOS",79,2522,1340,225,347,88,63,0.496,4,15,0.267,0.808,16.8,6.7,1.4,2.1,0.545
1990,"Todd Lichti","SG",23,"DEN",79,1326,630,116,151,55,13,0.486,0,14,0,0.747,12.3,1.8,-2.5,-0.2,0.533
1990,"Alton Lister","C",31,"GSW",3,40,12,2,8,1,0,0.5,0,1,0,0.571,10.9,0.1,-0.9,0,0.542
1990,"Lewis Lloyd","SG",30,"TOT",21,123,69,11,18,3,0,0.566,0,0,NA,0.563,11.6,0,-5.8,-0.1,0.575
1990,"Lewis Lloyd","SG",30,"PHI",2,10,2,0,0,0,0,0.5,0,0,NA,NA,-20.4,-0.1,-22.9,-0.1,0.5
1990,"Lewis Lloyd","SG",30,"HOU",19,113,67,11,18,3,0,0.569,0,0,NA,0.563,14.4,0.1,-4.3,-0.1,0.577
1990,"Brad Lohaus","PF",25,"TOT",80,1943,732,168,398,58,88,0.46,47,137,0.343,0.728,13.6,3.3,0.1,1,0.517
1990,"Brad Lohaus","PF",25,"MIN",28,590,210,62,110,14,22,0.465,1,16,0.063,0.808,11.8,0.4,-2.5,-0.1,0.492
1990,"Brad Lohaus","PF",25,"MIL",52,1353,522,106,288,44,66,0.458,46,121,0.38,0.701,14.4,2.9,1.2,1.1,0.527
1990,"Grant Long","PF",23,"MIA",81,1856,686,96,402,91,38,0.483,0,3,0,0.714,11.6,2.7,-0.9,0.5,0.538
1990,"John Long","SG",33,"ATL",48,1030,404,85,83,45,5,0.453,10,29,0.345,0.836,10.7,0.2,-3.3,-0.3,0.495
1990,"Sidney Lowe","PG",30,"MIN",80,1744,187,337,163,73,4,0.319,2,9,0.222,0.722,8.7,1.5,-4.3,-1,0.37
1990,"John Lucas","PG",36,"HOU",49,938,286,238,90,45,2,0.375,26,87,0.299,0.764,11.5,1,-3.5,-0.4,0.454
1990,"Rick Mahorn","PF",31,"PHI",75,2271,811,98,568,44,103,0.497,2,9,0.222,0.715,13.9,5.3,0.4,1.4,0.546
1990,"Dan Majerle","SG",24,"PHO",73,2244,809,188,430,100,32,0.424,19,80,0.238,0.762,13.5,5.5,2.4,2.5,0.498
1990,"Jeff Malone","SG",28,"WSB",75,2567,1820,243,206,48,6,0.491,1,6,0.167,0.877,18.5,5.2,-2.1,0,0.529
1990,"Karl Malone*","PF",26,"UTA",82,3122,2540,226,911,121,50,0.562,16,43,0.372,0.762,27.2,15.9,6.6,6.7,0.626
1990,"Moses Malone*","C",34,"ATL",81,2735,1528,130,812,47,84,0.48,1,9,0.111,0.781,20.2,7.7,1,2.1,0.564
1990,"Danny Manning","PF",23,"LAC",71,2269,1154,187,422,91,39,0.533,0,5,0,0.741,16.3,5.3,1.4,1.9,0.584
1990,"Roy Marble","SG",23,"ATL",24,162,51,11,24,7,1,0.276,0,2,0,0.655,5.5,-0.3,-7.1,-0.2,0.36
1990,"Sarunas Marciulionis*","SG",25,"GSW",75,1695,905,121,221,94,7,0.519,10,39,0.256,0.787,15.5,3.8,-0.3,0.7,0.616
1990,"Jeff Martin","SG",23,"LAC",69,1351,433,44,159,41,16,0.411,2,15,0.133,0.705,8.7,0.9,-4.2,-0.7,0.46
1990,"Anthony Mason","PF",23,"NJN",21,108,37,7,34,2,2,0.35,0,0,NA,0.6,6.9,-0.1,-8.2,-0.2,0.397
1990,"Wes Matthews","PG",30,"ATL",1,13,4,5,0,0,0,0.333,0,1,0,1,19.6,0.1,-14.4,0,0.515
1990,"Vernon Maxwell","SG",24,"TOT",79,1987,714,296,228,84,10,0.439,28,105,0.267,0.645,11.5,2.8,-1.5,0.3,0.496
1990,"Vernon Maxwell","SG",24,"SAS",49,1118,340,146,141,42,5,0.435,15,52,0.288,0.621,10.3,1.4,-1.7,0.1,0.489
1990,"Vernon Maxwell","SG",24,"HOU",30,869,374,150,87,42,5,0.442,13,53,0.245,0.664,13,1.4,-1.2,0.2,0.503
1990,"Bob McCann","SF",25,"DAL",10,62,26,6,12,2,2,0.333,0,0,NA,0.857,12.4,0.1,-4.2,0,0.479
1990,"Mel McCants","SF",22,"LAL",13,65,22,2,6,3,1,0.308,0,0,NA,0.75,5.1,0,-8.5,-0.1,0.373
1990,"George McCloud","SF",22,"IND",44,413,118,45,42,19,3,0.313,13,40,0.325,0.789,4.6,-0.7,-7,-0.5,0.387
1990,"Tim McCormick","C",27,"HOU",18,116,30,3,27,3,1,0.345,0,0,NA,0.526,2.6,-0.1,-9.1,-0.2,0.401
1990,"Rodney McCray","SF",28,"SAC",82,3238,1358,377,669,60,70,0.515,11,42,0.262,0.784,16.7,7.9,2.3,3.6,0.568
1990,"Xavier McDaniel","SF",26,"SEA",69,2432,1471,171,447,73,36,0.496,5,17,0.294,0.733,17.9,5.4,1,1.9,0.533
1990,"Mike McGee","SF",30,"PHO",14,280,102,16,36,8,1,0.483,8,23,0.348,0.476,9.8,0.4,-1.4,0,0.53
1990,"Kevin McHale*","PF",32,"BOS",82,2722,1712,172,677,30,157,0.549,23,69,0.333,0.893,21.8,11.1,3.7,3.9,0.623
1990,"Derrick McKey","SF",23,"SEA",80,2748,1254,187,489,87,81,0.493,3,23,0.13,0.782,15.6,6.3,2,2.8,0.557
1990,"Carlton McKinney","SG",25,"LAC",7,104,18,7,12,6,1,0.25,0,1,0,0.5,0.6,-0.3,-8.1,-0.2,0.267
1990,"Nate McMillan","SG",25,"SEA",82,2338,523,598,403,140,37,0.473,11,31,0.355,0.641,14.4,4.9,3.1,3,0.517
1990,"Mark McNamara","C",30,"LAL",33,190,102,3,63,2,1,0.442,0,0,NA,0.65,11.3,0.1,-11.6,-0.5,0.492
1990,"Scott Meents","PF",26,"SEA",26,148,55,7,30,4,3,0.432,0,0,NA,0.739,11.9,0.2,-4.3,-0.1,0.508
1990,"Reggie Miller*","SG",24,"IND",82,3192,2016,311,295,110,18,0.514,150,362,0.414,0.868,20.8,12.1,3.8,4.6,0.645
1990,"Sam Mitchell","PF",26,"MIN",80,2414,1012,89,462,66,54,0.446,0,9,0,0.768,13.7,5.1,-1.6,0.2,0.512
1990,"Paul Mokeski","C",33,"CLE",38,449,151,17,99,8,10,0.42,0,1,0,0.694,7.7,0.2,-6.9,-0.6,0.455
1990,"Johnny Moore","PG",31,"SAS",53,516,118,82,52,32,3,0.373,8,34,0.235,0.593,8.1,0.3,-3.2,-0.2,0.428
1990,"Chris Morris","SF",24,"NJN",80,2449,1187,143,422,130,79,0.422,61,193,0.316,0.722,14.8,3.2,0.8,1.8,0.493
1990,"Mike Morrison","SG",22,"PHO",36,153,72,11,20,2,0,0.338,2,7,0.286,0.8,4.2,-0.3,-11,-0.3,0.443
1990,"John Morton","SG",22,"CLE",37,402,146,67,32,18,4,0.298,7,30,0.233,0.694,5.9,-0.9,-9,-0.7,0.388
1990,"Chris Mullin*","SF",26,"GSW",78,2830,1956,319,463,123,45,0.536,87,234,0.372,0.889,22.7,10.2,4.8,4.9,0.643
1990,"Tod Murphy","C",26,"MIN",82,2493,680,106,564,76,60,0.471,16,43,0.372,0.709,13,6.1,0.6,1.6,0.53
1990,"Pete Myers","SG",26,"TOT",52,751,244,135,96,35,11,0.396,0,7,0,0.66,9.8,0,-3.6,-0.3,0.454
1990,"Pete Myers","SG",26,"NYK",24,208,46,35,28,15,2,0.333,0,1,0,0.516,7.1,0,-3.5,-0.1,0.392
1990,"Pete Myers","SG",26,"NJN",28,543,198,100,68,20,9,0.411,0,6,0,0.725,10.8,0,-3.6,-0.2,0.471
1990,"Larry Nance","PF",30,"CLE",62,2065,1011,161,516,54,122,0.511,1,1,1,0.778,19.1,6.5,2.8,2.5,0.554
1990,"Calvin Natt","SF",33,"IND",14,164,57,9,35,1,0,0.645,0,0,NA,0.773,14.4,0.5,-1.5,0,0.701
1990,"Ed Nealy","PF",29,"CHI",46,503,104,28,138,16,4,0.529,0,2,0,0.732,11.1,1.3,-1.6,0.1,0.591
1990,"Chuck Nevitt","C",30,"HOU",3,9,4,1,3,0,1,1,0,0,NA,NA,12.1,0,-2.3,0,1
1990,"Johnny Newman","SF",26,"NYK",80,2277,1032,180,191,95,22,0.476,45,142,0.317,0.799,12.7,4.5,-0.7,0.7,0.562
1990,"Kurt Nimphius","C",31,"PHI",38,314,90,6,61,4,18,0.418,0,1,0,0.467,7.9,0.1,-5.8,-0.3,0.432
1990,"Dyron Nix","SF",22,"IND",20,109,39,5,26,3,1,0.359,0,0,NA,0.688,8.2,0,-8.3,-0.2,0.424
1990,"Ken Norman","SF",25,"LAC",70,2334,1128,160,470,78,59,0.51,7,16,0.438,0.632,14.6,2.9,-0.4,0.9,0.534
1990,"Charles Oakley","PF",26,"NYK",61,2196,889,146,727,64,16,0.524,0,3,0,0.761,15.9,6,1.7,2.1,0.58
1990,"Hakeem Olajuwon*","C",27,"HOU",82,3124,1995,234,1149,174,376,0.501,1,6,0.167,0.713,24.1,11.2,5.9,6.3,0.541
1990,"Jawann Oldham","C",32,"TOT",6,45,9,1,16,2,3,0.5,0,0,NA,0.429,8,0,-8.6,-0.1,0.496
1990,"Jawann Oldham","C",32,"ORL",3,36,4,0,15,2,3,0.333,0,0,NA,0.4,7.6,0,-9.2,-0.1,0.385
1990,"Jawann Oldham","C",32,"LAL",3,9,5,1,1,0,0,0.667,0,0,NA,0.5,9.7,0,-6.1,0,0.644
1990,"Jose Ortiz","PF",26,"UTA",13,64,42,7,15,2,1,0.452,1,2,0.5,0.6,16,0.1,0.1,0,0.475
1990,"Robert Parish*","C",36,"BOS",79,2396,1243,103,796,38,69,0.58,0,0,NA,0.747,19.2,7.8,1.4,2.1,0.616
1990,"Zarko Paspalj","SF",23,"SAS",28,181,72,10,30,3,7,0.342,0,1,0,0.818,4.3,-0.3,-9.2,-0.3,0.406
1990,"Jim Paxson","PG",32,"BOS",72,1283,460,137,77,33,5,0.453,5,20,0.25,0.811,9.7,1.4,-3.9,-0.6,0.498
1990,"John Paxson","PG",29,"CHI",82,2365,819,335,119,83,6,0.516,33,92,0.359,0.824,12.7,4.8,-2.6,-0.4,0.555
1990,"Kenny Payne","SF",23,"PHI",35,216,114,10,26,7,6,0.435,4,10,0.4,0.889,10.7,0,-6.5,-0.2,0.492
1990,"Will Perdue","C",24,"CHI",77,884,294,46,214,19,26,0.414,0,5,0,0.692,9.1,0.5,-5.6,-0.8,0.469
1990,"Sam Perkins","SF",28,"DAL",76,2668,1206,175,572,88,64,0.493,6,28,0.214,0.778,17.3,8.1,2.9,3.3,0.564
1990,"Tim Perry","C",24,"PHO",60,612,254,17,152,21,22,0.513,1,1,1,0.589,13.5,1.2,-1.6,0.1,0.541
1990,"Chuck Person","SF",25,"IND",77,2714,1515,230,445,53,20,0.487,94,253,0.372,0.781,16.6,5.4,0.2,1.5,0.557
1990,"Jim Petersen","C",27,"GSW",43,592,172,23,160,17,20,0.426,0,1,0,0.712,9,0.4,-4.1,-0.3,0.497
1990,"Drazen Petrovic*","SG",25,"POR",77,967,583,116,111,23,2,0.485,34,74,0.459,0.844,15.5,2.8,-0.5,0.4,0.586
1990,"Ricky Pierce","SG",30,"MIL",59,1709,1359,133,167,50,7,0.51,46,133,0.346,0.839,21.9,5.8,0.6,1.1,0.592
1990,"Ed Pinckney","PF",26,"BOS",77,1082,362,68,225,34,42,0.542,0,1,0,0.773,13.7,2.9,1.2,0.9,0.601
1990,"Scottie Pippen*","SF",24,"CHI",82,3148,1351,444,547,211,101,0.489,28,112,0.25,0.675,16.3,5.7,2.6,3.6,0.528
1990,"Olden Polynice","C",25,"SEA",79,1085,360,15,300,25,21,0.54,1,2,0.5,0.475,12.4,2.5,-2.2,-0.1,0.541
1990,"Terry Porter","PG",26,"POR",80,2781,1406,726,272,151,4,0.462,89,238,0.374,0.892,20,11.7,4.3,4.4,0.597
1990,"Paul Pressey","SG",31,"MIL",57,1400,628,244,172,71,23,0.472,6,43,0.14,0.758,15.9,3,0.4,0.9,0.533
1990,"Harold Pressley","SF",26,"SAC",72,1603,636,149,309,58,36,0.424,46,148,0.311,0.78,13.7,2.3,-0.3,0.7,0.506
1990,"Mark Price","PG",25,"CLE",73,2706,1430,666,251,114,5,0.459,152,374,0.406,0.888,21.1,10.1,3.9,4,0.589
1990,"Brian Quinnett","SG",23,"NYK",31,193,40,11,28,3,4,0.328,0,2,0,0.667,3.9,-0.1,-7.1,-0.2,0.337
1990,"Kurt Rambis","PF",31,"TOT",74,1904,462,135,525,100,37,0.509,0,3,0,0.646,12.1,4.1,2.6,2.2,0.539
1990,"Kurt Rambis","PF",31,"CHH",16,448,146,28,120,32,10,0.5,0,1,0,0.545,14.5,0.7,2.2,0.5,0.521
1990,"Kurt Rambis","PF",31,"PHO",58,1456,316,107,405,68,27,0.514,0,2,0,0.722,11.3,3.3,2.8,1.7,0.547
1990,"Blair Rasmussen","C",27,"DEN",81,1995,1001,82,594,40,104,0.497,0,1,0,0.828,16,5.2,-1.1,0.4,0.525
1990,"J.R. Reid","C",21,"CHH",82,2757,908,101,691,92,54,0.44,0,5,0,0.664,10.2,1.1,-2.5,-0.3,0.482
1990,"Robert Reid","SF",34,"TOT",72,1202,414,90,151,38,16,0.391,10,32,0.313,0.628,8,-0.3,-4.6,-0.8,0.427
1990,"Robert Reid","SF",34,"POR",12,85,31,8,8,2,2,0.394,1,3,0.333,0.5,7.7,0.1,-4.3,0,0.424
1990,"Robert Reid","SF",34,"CHH",60,1117,383,82,143,36,14,0.391,9,29,0.31,0.641,8,-0.4,-4.6,-0.7,0.427
1990,"Jerry Reynolds","SF",27,"ORL",67,1817,858,180,323,93,64,0.417,1,14,0.071,0.742,14.1,1.3,-0.8,0.5,0.486
1990,"Glen Rice","SF",22,"MIA",77,2311,1048,138,352,67,27,0.439,17,69,0.246,0.734,11.3,1.4,-3.2,-0.7,0.466
1990,"Pooh Richardson","PG",23,"MIN",82,2581,938,554,217,133,25,0.461,23,83,0.277,0.589,15.8,4.4,-0.4,1,0.482
1990,"Mitch Richmond*","SG",24,"GSW",78,2799,1720,223,360,98,24,0.497,34,95,0.358,0.866,17,5.2,-0.4,1.2,0.576
1990,"David Rivers","PG",25,"LAC",52,724,219,155,85,31,0,0.406,0,5,0,0.756,9.9,-0.2,-5.2,-0.6,0.473
1990,"Doc Rivers","PG",28,"ATL",48,1526,598,264,200,116,22,0.454,24,66,0.364,0.812,17.2,4,4.1,2.4,0.539
1990,"Fred Roberts","PF",29,"MIL",82,2235,857,147,311,56,25,0.495,2,11,0.182,0.783,11.6,3.5,-1.9,0,0.553
1990,"Alvin Robertson","SG",27,"MIL",81,2599,1153,445,559,207,17,0.503,4,26,0.154,0.741,18.9,7.5,5.5,4.9,0.542
1990,"Clifford Robinson","PF",23,"POR",82,1565,746,72,308,53,53,0.397,12,44,0.273,0.55,9.3,0.3,-4.7,-1.1,0.433
1990,"David Robinson*","C",24,"SAS",82,3002,1993,164,983,138,319,0.531,0,2,0,0.732,26.3,15.1,6.5,6.4,0.597
1990,"Dennis Rodman*","SF",28,"DET",82,2377,719,72,792,52,60,0.581,1,9,0.111,0.654,15.4,9.3,3.4,3.2,0.608
1990,"Tree Rollins","C",34,"CLE",48,674,125,24,153,13,53,0.456,0,1,0,0.688,8.8,0.7,-2.2,0,0.473
1990,"Doug Roth","C",22,"WSB",42,412,81,20,120,8,13,0.43,0,1,0,0.5,8.2,0.4,-3.7,-0.2,0.439
1990,"Scott Roth","SF",26,"MIN",71,1061,486,115,112,51,6,0.379,18,52,0.346,0.746,11.7,0.7,-3.8,-0.5,0.478
1990,"Jim Rowinski","PF",29,"MIA",14,112,50,5,29,1,2,0.438,0,0,NA,0.846,13.2,0.2,-3.6,0,0.576
1990,"Brian Rowsom","PF",24,"CHH",44,559,225,22,131,18,11,0.436,1,2,0.5,0.819,13.6,1,-3.1,-0.1,0.522
1990,"Donald Royal","SF",23,"MIN",66,746,387,43,137,32,8,0.459,0,1,0,0.777,15.2,1.3,-2.7,-0.1,0.566
1990,"Delaney Rudd","PG",27,"UTA",77,850,273,177,55,22,1,0.429,16,56,0.286,0.66,8.6,0.1,-5.9,-0.8,0.483
1990,"John Salley","PF",25,"DET",82,1914,593,67,439,51,153,0.512,1,4,0.25,0.713,13.5,6.1,2.9,2.4,0.575
1990,"Ralph Sampson*","C",29,"SAC",26,417,109,28,84,14,22,0.372,1,4,0.25,0.522,5.5,-0.6,-6.5,-0.5,0.392
1990,"Jeff Sanders","PF",24,"CHI",31,182,28,9,39,4,4,0.325,0,0,NA,0.5,2.5,-0.3,-8,-0.3,0.335
1990,"Mike Sanders","SF",29,"IND",82,1531,510,89,230,43,23,0.47,5,14,0.357,0.733,9.1,1,-3.4,-0.5,0.498
1990,"Danny Schayes","C",30,"DEN",53,1194,551,61,342,41,45,0.494,0,4,0,0.852,16.5,4.5,1.3,1,0.617
1990,"Detlef Schrempf","PF",27,"IND",78,2573,1267,247,620,59,16,0.516,17,48,0.354,0.82,17.6,8.1,1.7,2.4,0.611
1990,"Byron Scott","SG",28,"LAL",77,2593,1197,274,242,77,31,0.47,93,220,0.423,0.766,14.3,6,0.7,1.7,0.546
1990,"Rony Seikaly","C",24,"MIA",74,2409,1228,78,766,78,124,0.502,0,1,0,0.594,15.9,3.2,-1.8,0.1,0.53
1990,"Brad Sellers","PF",27,"TOT",59,700,264,33,89,17,22,0.406,0,5,0,0.795,9.2,0.2,-5.1,-0.5,0.461
1990,"Brad Sellers","PF",27,"SEA",45,587,217,32,70,11,19,0.424,0,3,0,0.803,9.9,0.5,-3.6,-0.2,0.483
1990,"Brad Sellers","PF",27,"MIN",14,113,47,1,19,6,3,0.339,0,2,0,0.75,6,-0.3,-12.7,-0.3,0.383
1990,"Charles Shackleford","C",23,"NJN",70,1557,573,56,479,40,35,0.462,0,1,0,0.687,12.3,1.5,-3.5,-0.6,0.489
1990,"John Shasky","C",25,"GSW",14,51,10,1,13,1,2,0.286,0,0,NA,0.333,2.5,-0.1,-10.2,-0.1,0.3
1990,"Purvis Short","SF",32,"NJN",82,2213,1072,145,248,66,20,0.455,10,35,0.286,0.835,13.4,3.3,-2.1,-0.1,0.508
1990,"Dexter Shouse","PG",26,"PHI",3,18,0,2,0,1,1,0,0,1,0,NA,-6.8,-0.1,-15,-0.1,0
1990,"Jerry Sichting","PG",33,"TOT",35,496,121,94,19,16,2,0.4,3,12,0.25,0.818,8.9,0.2,-7.1,-0.6,0.449
1990,"Jerry Sichting","PG",33,"CHH",34,469,118,92,19,16,2,0.42,3,12,0.25,0.833,9.5,0.2,-6.6,-0.5,0.465
1990,"Jerry Sichting","PG",33,"MIL",1,27,3,2,0,0,0,0,0,0,NA,0.75,-1.7,-0.1,-15.5,-0.1,0.193
1990,"Jack Sikma","C",34,"MIL",71,2250,986,229,492,76,48,0.416,68,199,0.342,0.885,14.7,5,1,1.7,0.524
1990,"Scott Skiles","PG",25,"ORL",70,1460,536,334,159,36,4,0.409,52,132,0.394,0.874,13.2,2,-2.7,-0.2,0.519
1990,"Charles Smith","PG",22,"BOS",60,519,171,103,69,35,3,0.444,0,7,0,0.697,13.3,1.1,-0.6,0.2,0.514
1990,"Charles Smith","PF",24,"LAC",78,2732,1645,114,524,86,119,0.52,1,12,0.083,0.794,19.5,9.4,1.6,2.5,0.589
1990,"Derek Smith","SF",28,"PHI",75,1405,668,109,172,35,20,0.508,16,36,0.444,0.699,13.7,2.9,-1.5,0.2,0.561
1990,"Kenny Smith","PG",24,"TOT",79,2421,943,445,157,79,8,0.466,26,83,0.313,0.821,13.3,2.6,-2.9,-0.5,0.526
1990,"Kenny Smith","PG",24,"SAC",46,1747,688,303,120,57,7,0.461,22,59,0.373,0.809,12.8,1.5,-2.7,-0.3,0.518
1990,"Kenny Smith","PG",24,"ATL",33,674,255,142,37,22,1,0.48,4,24,0.167,0.846,14.5,1.2,-3.3,-0.2,0.548
1990,"Larry Smith","PF",32,"HOU",74,1300,222,69,452,56,28,0.474,0,2,0,0.364,9.8,2.6,0.3,0.8,0.468
